(Ratboy, Ratboy Skogstrom)
(Wolfsangel, LaMonica Garrett)
(Wolfsangel, Tommy Flanagan)
(Wolfsangel, Ron Perlman)
(Wolfsangel, Rockmond Dunbar)
(Wolfsangel, Aryan Brotherhood)
(Wolfsangel, Derek Mears)
(Wolfsangel, Scott Anderson)
(Wolfsangel, Reina Darby)
(Wolfsangel, V-Lin)
(Wolfsangel, Exie Booker)
(Wolfsangel, Kem Nunn)
(Wolfsangel, Lyla Winston)
(Wolfsangel, Kurt Sutter)
(Wolfsangel, Beatie)
(Wolfsangel, Ernest Darby)
(Wolfsangel, Eli Roosevelt)
(Wolfsangel, Katey Sagal)
(Wolfsangel, Plow)
(Wolfsangel, Josh Nasar)
(Wolfsangel, The Mad King)
(Wolfsangel, Billy Gierhart)
(Wolfsangel, Mitch Pileggi)
(Wolfsangel, August Marks)
(Wolfsangel, Ally Lowen)
(Wolfsangel, Poenitentia)
(Wolfsangel, Yates)
(Wolfsangel, Theo Rossi)
(Wolfsangel, Neron 'Nero' Padilla)
(Wolfsangel, Evan Londo)
(Wolfsangel, Chuck Marstein)
(Wolfsangel, Les Packer)
(Wolfsangel, Tyne Patterson)
(Wolfsangel, Juan Carlos 'Juice' Ortiz)
(Wolfsangel, Abel Teller)
(Wolfsangel, Eddie Gerber)
(Wolfsangel, Wayne Unser)
(Wolfsangel, Philip 'Filthy Phil' Russell)
(Wolfsangel, Yeniffer Behrens)
(Wolfsangel, Happy)
(Wolfsangel, Ryder Londo)
(Wolfsangel, Christopher Douglas Reed)
(Wolfsangel, Tara Knowles)
(Wolfsangel, Robin Weigert)
(Wolfsangel, Michael Marisi Ornstein)
(Wolfsangel, Galen O'Shay)
(Wolfsangel, Alex 'Tig' Trager)
(Wolfsangel, Robert Patrick)
(Wolfsangel, Otto Delaney)
(Wolfsangel, Timothy Lee DePriest)
(Wolfsangel, Chris 'V-Lin' Von Lin)
(Wolfsangel, McNally Sagal)
(Bobby Munson, Jax)
(Bobby Munson, Luann Delaney)
(Bobby Munson, Season 6)
(Bobby Munson, Damon Pope)
(Bobby Munson, True IRA)
(Bobby Munson, What a Piece of Work is Man)
(Bobby Munson, Clay)
(Bobby Munson, Mayans)
(Bobby Munson, One-Niners)
(Bobby Munson, Moses Cartwright)
(Bobby Munson, Nomads)
(Bobby Munson, Cherry)
(Bobby Munson, Fírinne)
(Bobby Munson, SAMCRO)
(Bobby Munson, Rane Quinn)
(Bobby Munson, Mark Boone Junior)
(Bobby Munson, Charming Heights)
(Bobby Munson, Brenan Hefner)
(Bobby Munson, Russian Mafia)
(Bobby Munson, June Stahl)
(Bobby Munson, Chibs)
(Bobby Munson, Michael McKeavey)
(Bobby Munson, Tristen Oswald)
(Bobby Munson, Elliott Oswald)
(Bobby Munson, SOA Dictionary)
(Bobby Munson, Cameron Hayes)
(Bobby Munson, Hell Followed)
(Bobby Munson, Kyle Hobart)
(Bobby Munson, August Marks)
(Bobby Munson, Wayne Unser)
(Bobby Munson, Susie)
(Bobby Munson, Season 5)
(Bobby Munson, Half-Sack)
(Bobby Munson, Gib O'Leary)
(Bobby Munson, Precious Ryan)
(Bobby Munson, Chuck Marstein)
(Bobby Munson, Toil and Till)
(Bobby Munson, Out)
(Bobby Munson, Allesandro Montez)
(Bobby Munson, Jury)
(Bobby Munson, Otto)
(Bobby Munson, Tig)
(Bobby Munson, Orlin West)
(Bobby Munson, Straw)
(Bobby Munson, Lin Triad)
(Bobby Munson, Opie)
(Bobby Munson, Piney)
(Bobby Munson, Jonathan Haddem)
(Bobby Munson, Wolfsangel)
(Dondo, David Hasselhoff)
(Dondo, Luann Delaney)
(Dondo, Georgie)
(Liam O'Neill, Arie Verveen)
(Liam O'Neill, First 9)
(Liam O'Neill, Jax)
(Liam O'Neill, Turas)
(Liam O'Neill, Jimmy O'Phelan)
(Liam O'Neill, Abel)
(Liam O'Neill, Keith McGee)
(Liam O'Neill, Sean Casey)
(Liam O'Neill, Fírinne)
(Liam O'Neill, Belfast)
(Liam O'Neill, Scrum)
(Liam O'Neill, SAMBEL)
(Liam O'Neill, Padraic Telford)
(Nords, Nordics)
(Pozo, Tig Trager)
(Pozo, Herman Kozik)
(Pozo, Chad Guerrero)
(Pozo, Calaveras)
(Pozo, The Push)
(Arcadio Nerona, Dave Navarro)
(Arcadio Nerona, SAMCRO)
(Arcadio Nerona, Nero Padilla)
(Arcadio Nerona, Byz Lats)
(Arcadio Nerona, Juice Ortiz)
(Arcadio Nerona, Darvany Jennings)
(Arcadio Nerona, Matthew Jennings)
(Arcadio Nerona, One One Six)
(Arcadio Nerona, Mayans)
(Teej, One-Niners)
(Teej, To Be, Act 1)
(Squirrel, SAMCRO)
(Squirrel, Aryan Brotherhood)
(Squirrel, Black Guerrilla Family)
(Squirrel, David J. Wright)
(Squirrel, AJ Weston)
(Squirrel, Otto Delaney)
(Squirrel, Stockton State Prison)
(Squirrel, Na Trioblóidí)
(Darin Heames, Seamus Ryan)
(Darin Heames, Seamus Ryan - List of Appearances)
(Darin Heames, Sons of Anarchy)
(Season 4, Filip 'Chibs' Telford)
(Season 4, Gemma Teller Morrow)
(Season 4, Dayton Callie)
(Season 4, Romero 'Romeo' Parada)
(Season 4, Winter Ave Zoli)
(Season 4, Margaret Murphy)
(Season 4, Alex 'Tig' Trager)
(Season 4, Eric Miles)
(Season 4, Walter Wong)
(Season 4, Jackson 'Jax' Teller)
(Season 4, Martinez)
(Season 4, Kim Coates)
(Season 4, Rafi)
(Season 4, Danny Trejo)
(Season 4, Happy Lowman)
(Season 4, Benito Martinez)
(Season 4, George 'Ratboy' Skogstrom)
(Season 4, Regina Corrado)
(Season 4, Ima Tite)
(Season 4, Mark Boone Junior)
(Season 4, Emilio Rivera)
(Season 4, Gwyneth Horder-Payton)
(Season 4, McNally Sagal)
(Season 4, Tommy Flanagan)
(Season 4, Herman Kozik)
(Season 4, Jesse Garcia)
(Season 4, Theo Rossi)
(Season 4, Niko Nicotera)
(Season 4, Sons of Anarchy)
(Season 4, Brady Dahl)
(Season 4, Charlie Hunnam)
(Season 4, Chris Collins)
(Season 4, Bobby 'Elvis' Munson)
(Season 4, Piney Winston)
(Season 4, LaMonica Garrett)
(Season 4, Liz Sagal)
(Season 4, David Labrava)
(Season 4, Rockmond Dunbar)
(Season 4, Clarence 'Clay' Morrow)
(Season 4, Tyler Silva)
(Season 4, Paul Maibaum)
(Season 4, Dave Erickson)
(Season 4, Chuck Marstein)
(Season 4, Christopher Reed)
(Season 4, Lyla Winston)
(Season 4, Kurt Sutter)
(Season 4, Peter Weller)
(Season 4, Maggie Siff)
(Season 4, Ramon De Ocampo)
(Season 4, Katey Sagal)
(Season 4, Guy Ferland)
(Season 4, Billy Gierhart)
(Season 4, Lincoln Potter)
(Season 4, Juan Carlos 'Juice' Ortiz)
(Season 4, Abel Teller)
(Season 4, Michael Ornstein)
(Season 4, William Lucking)
(Season 4, Cane)
(Season 4, Ryan Hurst)
(Season 4, Kristen Renton)
(Season 4, Marco Ramirez)
(Season 4, Harry 'Opie' Winston)
(Season 4, Paris Barclay)
(Season 4, Marcus Alvarez)
(Season 4, Merle Dandridge)
(Season 4, Piermont 'Piney' Winston)
(Season 4, FX)
(Season 4, Gladys Rodriguez)
(Season 4, Rita Roosevelt)
(Season 4, Philip 'Filthy Phil' Russell)
(Season 4, Kenny Johnson)
(Season 4, Otto 'Big Otto' Delaney)
(Season 4, Ray McKinnon)
(Season 4, Tara Knowles)
(Season 4, Ron Perlman)
(Season 4, Luis Torres)
(Season 4, Eli Roosevelt)
(Season 4, Wayne Unser)
(Season 4, Jacob Hale Jr.)
(Season 4, Jeff Kober)
(Season 4, Chris 'V-Lin' Von Lin)
(Season 4, Frank Potter)
(Lynn Adrianna, Poor Little Lambs)
(Lynn Adrianna, Sons of Anarchy)
(Elian Perez, Tig Trager)
(Elian Perez, Donna Winston)
(Elian Perez, Albification)
(Elian Perez, Joey Anaya)
(Elian Perez, Opie Winston)
(Elian Perez, Mayans)
(Elian Perez, Clay Morrow)
(Allen Biacone, Charming)
(Allen Biacone, Venus Van Dam)
(Allen Biacone, Brad Grunberg)
(Lumpy Feldstein, Wayne Unser)
(Lumpy Feldstein, SAMCRO)
(Lumpy Feldstein, Ernest Darby)
(Lumpy Feldstein, Hector Salazar)
(Lumpy Feldstein, Turas)
(Lumpy Feldstein, Michael Fairman)
(Lumpy Feldstein, Jacob Hale Jr.)
(Lumpy Feldstein, Mayans)
(Frankie Diamonds, Rita Roosevelt)
(Frankie Diamonds, Andare Pescare)
(Frankie Diamonds, Sovereign)
(Frankie Diamonds, Nomads)
(Frankie Diamonds, Leo Pirelli)
(Frankie Diamonds, Petey)
(Frankie Diamonds, Chuck Zito)
(Frankie Diamonds, Authority Vested)
(Frankie Diamonds, Orca Shrugged)
(Frankie Diamonds, SAMCRO)
(Skip Schoolnik, Season 1)
(Skip Schoolnik, Pilot)
(Skip Schoolnik, Sons of Anarchy)
(Ivo Alexei, SAMCRO)
(Ivo Alexei, Roman Mitichyan)
(Ivo Alexei, Russian Mafia)
(Ivo Alexei, Otto Delaney)
(Ivo Alexei, Out)
(Ivo Alexei, Stockton State Prison)
(Ivo Alexei, Jax Teller)
(Kirk Bovill, Turas)
(Kirk Bovill, Sons of Anarchy)
(Kurt Caceres, Toad's Wild Ride)
(Kurt Caceres, To Thine Own Self)
(Kurt Caceres, Renaldo)
(Kurt Caceres, Sons of Anarchy)
(Lee Toric, Poenitentia)
(Lee Toric, Kurt Sutter)
(Lee Toric, Season 6)
(Lee Toric, Otto Delaney)
(Lee Toric, Donal Logue)
(Lee Toric, Pamela Toric)
(Lee Toric, Tara Knowles)
(Lee Toric, J'ai Obtenu Cette)
(Lee Toric, Nero Padilla)
(Lee Toric, Byz Lats)
(Lee Toric, Darthy)
(Lee Toric, Straw)
(Lee Toric, Wolfsangel)
(Falx Cerebri, Gemma Teller Morrow)
(Falx Cerebri, Bobby 'Elvis' Munson)
(Falx Cerebri, Dayton Callie)
(Falx Cerebri, Tayler Sheridan)
(Falx Cerebri, Duke Weston)
(Falx Cerebri, Maggie Siff)
(Falx Cerebri, Jackson 'Jax' Teller)
(Falx Cerebri, Michael Patrick McGill)
(Falx Cerebri, Kim Coates)
(Falx Cerebri, AJ Weston)
(Falx Cerebri, Edmond Hayes)
(Falx Cerebri, Ima)
(Falx Cerebri, Regina Corrado)
(Falx Cerebri, Kip 'Half-Sack' Epps)
(Falx Cerebri, Trenton Rogers)
(Falx Cerebri, Mark Boone Junior)
(Falx Cerebri, Sarah Jones)
(Falx Cerebri, Julie Ariola)
(Falx Cerebri, Mitch Pileggi)
(Falx Cerebri, Theo Rossi)
(Falx Cerebri, David Hale)
(Falx Cerebri, Sons of Anarchy)
(Falx Cerebri, Marya Delver)
(Falx Cerebri, Callard Harris)
(Falx Cerebri, Polly Zobelle)
(Falx Cerebri, Tommy Flanagan)
(Falx Cerebri, Harry 'Opie' Winston)
(Falx Cerebri, Piermont 'Piney' Winston)
(Falx Cerebri, Season 2)
(Falx Cerebri, Adam Arkin)
(Falx Cerebri, Filip 'Chibs' Telford)
(Falx Cerebri, Ernest Darby)
(Falx Cerebri, Katey Sagal)
(Falx Cerebri, Happy)
(Falx Cerebri, Johnny Lewis)
(Falx Cerebri, Billy Gierhart)
(Falx Cerebri, Henry Rollins)
(Falx Cerebri, Alex 'Tig' Trager)
(Falx Cerebri, Candy Eglee)
(Falx Cerebri, Mary Winston)
(Falx Cerebri, Smite)
(Falx Cerebri, Ryan Hurst)
(Falx Cerebri, Jamie McShane)
(Falx Cerebri, Clarence 'Clay' Morrow)
(Falx Cerebri, David Labrava)
(Falx Cerebri, Ethan Zobelle)
(Falx Cerebri, Juan Carlos 'Juice' Ortiz)
(Falx Cerebri, Ron Perlman)
(Falx Cerebri, William Lucking)
(Falx Cerebri, Kristen Renton)
(Falx Cerebri, Ruben Garfias)
(Falx Cerebri, Cliff Weston)
(Falx Cerebri, Tara Knowles)
(Falx Cerebri, Charlie Hunnam)
(Falx Cerebri, Wayne Unser)
(Falx Cerebri, Cameron Hayes)
(Falx Cerebri, Aaron Refvem)
(Falx Cerebri, Gilead)
(Lenny Janowitz, SAMCRO)
(Lenny Janowitz, Viktor Putlova)
(Lenny Janowitz, First 9)
(Lenny Janowitz, ATF)
(Lenny Janowitz, Bureau of Alcohol, Tobacco, Firearms and Explosives)
(Lenny Janowitz, Jimmy O'Phelan)
(Lenny Janowitz, Sonny Barger)
(Lenny Janowitz, Stockton State Prison)
(Lenny Janowitz, Russian Mafia)
(Senen Reyes, Booster)
(Senen Reyes, Burnt and Purged Away)
(Senen Reyes, Santo Rivera)
(Senen Reyes, Sons of Anarchy)
(Craft, Charming Police Department)
(Craft, Adrian LaTourelle)
(Carla, Wanda De Jesus)
(Carla, Nero Padilla)
(Carla, Small World)
(Toad's Wild Ride, Filip 'Chibs' Telford)
(Toad's Wild Ride, Gemma Teller Morrow)
(Toad's Wild Ride, Dayton Callie)
(Toad's Wild Ride, Small World)
(Toad's Wild Ride, Alex 'Tig' Trager)
(Toad's Wild Ride, Maggie Siff)
(Toad's Wild Ride, Jimmy Smits)
(Toad's Wild Ride, Ablation)
(Toad's Wild Ride, Jackson 'Jax' Teller)
(Toad's Wild Ride, GoGo)
(Toad's Wild Ride, Mark Boone Junior)
(Toad's Wild Ride, Clarence 'Clay' Morrow)
(Toad's Wild Ride, Theo Rossi)
(Toad's Wild Ride, Kim Coates)
(Toad's Wild Ride, Winter Ave Zoli)
(Toad's Wild Ride, Sons of Anarchy)
(Toad's Wild Ride, Charlie Hunnam)
(Toad's Wild Ride, Chris Collins)
(Toad's Wild Ride, Bobby 'Elvis' Munson)
(Toad's Wild Ride, Kurt Yaeger)
(Toad's Wild Ride, Tommy Flanagan)
(Toad's Wild Ride, Ron Perlman)
(Toad's Wild Ride, Kurt Caceres)
(Toad's Wild Ride, Warren)
(Toad's Wild Ride, Frankie Diamonds)
(Toad's Wild Ride, Lyla Winston)
(Toad's Wild Ride, Kurt Sutter)
(Toad's Wild Ride, Rey Gallegos)
(Toad's Wild Ride, Katey Sagal)
(Toad's Wild Ride, Happy)
(Toad's Wild Ride, Renaldo)
(Toad's Wild Ride, Greg the Peg)
(Toad's Wild Ride, Fiasco)
(Toad's Wild Ride, Season 5)
(Toad's Wild Ride, Neron 'Nero' Padilla)
(Toad's Wild Ride, Chris Browning)
(Toad's Wild Ride, David Labrava)
(Toad's Wild Ride, Peter Weller)
(Toad's Wild Ride, Chuck Zito)
(Toad's Wild Ride, Philip 'Filthy Phil' Russell)
(Toad's Wild Ride, Christopher Douglas Reed)
(Toad's Wild Ride, Tara Knowles)
(Toad's Wild Ride, Joel McHale)
(Toad's Wild Ride, Jean Carlos 'Juice' Ortiz)
(Toad's Wild Ride, Wayne Unser)
(Toad's Wild Ride, Ray Haratian)
(Toad's Wild Ride, Clay Morrow)
(Wendy Case, Thomas Teller II)
(Wendy Case, Half Sack Epps)
(Wendy Case, Gemma)
(Wendy Case, Drea de Matteo)
(Wendy Case, Jax Teller)
(Wendy Case, Abel Teller)
(Wendy Case, SAMCRO)
(Wendy Case, Donna Winston)
(Wendy Case, Faith and Despondency)
(Wendy Case, Jax)
(Wendy Case, Tara)
(Wendy Case, Chuck Marstein)
(Phoenix Gonzales, Potlatch)
(Phoenix Gonzales, Sons of Anarchy)
(Pamela Toric, Lee Toric)
(Pamela Toric, Otto 'Big Otto' Delaney)
(Pamela Toric, Karina Logue)
(Pamela Toric, Crucifixed)
(Happy, Happy Lowman)
(Michael Fairman, Turas)
(Michael Fairman, Turning and Turning)
(Michael Fairman, Lochán Mór)
(Michael Fairman, Lumpy Feldstein)
(Michael Fairman, Sons of Anarchy)
(Black Guerrilla Family, One-Niners)
(Black Guerrilla Family, SAMCRO)
(Black Guerrilla Family, Venus Bell)
(Black Guerrilla Family, Dion)
(Black Guerrilla Family, Russell Divine)
(Black Guerrilla Family, Clay)
(Zobelle, Ethan Zobelle)
(Zobelle, Polly Zobelle)
(Georgie Caruso, Tom Arnold)
(Georgie Caruso, Jax)
(Georgie Caruso, Call of Duty)
(Georgie Caruso, Luann Delaney)
(Georgie Caruso, Opie)
(Georgie Caruso, Potlatch)
(Georgie Caruso, Bobby)
(Georgie Caruso, Half-Sack)
(Michelle Boyd, Michele Boyd)
(Martinez, Ramon De Ocampo)
(Martinez, San Joaquin County Sheriff Department)
(Martinez, Eli Roosevelt)
(Martinez, Cane)
(Jorge-Luis Pallo, Lupe)
(Jorge-Luis Pallo, Stolen Huffy)
(Jorge-Luis Pallo, To Thine Own Self)
(Jorge-Luis Pallo, Sons of Anarchy)
(James Carraway, Floyd - List of Appearances)
(James Carraway, Floyd)
(James Carraway, Sons of Anarchy)
(Michelle Diaz, Diana Alvarez)
(Michelle Diaz, Fírinne)
(Michelle Diaz, Sons of Anarchy)
(Rey Gallegos, Sons of Anarchy)
(Rey Gallegos, Fiasco - List of Appearances)
(Rey Gallegos, Fiasco)
(Billy Gierhart, Sons of Anarchy)
(Parce, SAMCRO)
(Parce, Marcus Alvarez)
(Parce, Conroe Brooks)
(Parce, Otto 'Big Otto' Delaney)
(Parce, Clarence 'Clay' Morrow)
(Parce, Stockton State Prison)
(Viktor Putlova, Out)
(Viktor Putlova, Keith Szarabajka)
(Viktor Putlova, Bureau of Alcohol, Tobacco, Firearms and Explosives)
(Viktor Putlova, NS)
(Viktor Putlova, Jimmy O'Phelan)
(Viktor Putlova, Opie Winston)
(Viktor Putlova, True IRA)
(Viktor Putlova, Jax Teller)
(Viktor Putlova, Tig Trager)
(Viktor Putlova, SAMCRO)
(Viktor Putlova, Russian Mafia)
(Viktor Putlova, Clay Morrow)
(Viktor Putlova, Donny)
(Viktor Putlova, Ivo Alexei)
(Jackson Teller, Jax Teller)
(Hidekun Hah, Some Strange Eruption)
(Hidekun Hah, Sons of Anarchy)
(Walter Addison, Fun Town)
(Walter Addison, Jacob Hale)
(Walter Addison, Sons of Anarchy)
(Veronica Pope, One-Niners)
(Veronica Pope, Laroy Wayne)
(Veronica Pope, Pope Partners, Inc.)
(Veronica Pope, To Be, Act 1)
(Veronica Pope, Damon Pope)
(Veronica Pope, Clay Morrow)
(Rickey Chaney Jr., Brewster)
(Rickey Chaney Jr., Dorylus)
(Rickey Chaney Jr., Sons of Anarchy)
(Lincoln Potter, Lenny 'The Pimp' Janowitz)
(Lincoln Potter, Gemma Teller Morrow)
(Lincoln Potter, Vance)
(Lincoln Potter, Woodrow)
(Lincoln Potter, Bureau of Alcohol, Tobacco, Firearms and Explosives)
(Lincoln Potter, Juan Carlos 'Juice' Ortiz)
(Lincoln Potter, Kessler)
(Lincoln Potter, Lane)
(Lincoln Potter, Sons of Anarchy Motorcycle Club)
(Lincoln Potter, Otto)
(Lincoln Potter, Charming Heights)
(Lincoln Potter, Clay Morrow)
(Lincoln Potter, Federal Bureau of Investigation)
(Lincoln Potter, Ray McKinnon)
(Lincoln Potter, Galindo Cartel)
(Lincoln Potter, Grad Nicholas)
(Thomas Teller Jr., Thomas Teller II)
(Henry Rollins, AJ Weston)
(Henry Rollins, AJ Weston - List of Appearances)
(Henry Rollins, Sons of Anarchy)
(Na Trioblóidí, Jim Dowd)
(Na Trioblóidí, Gemma Teller Morrow)
(Na Trioblóidí, Bobby 'Elvis' Munson)
(Na Trioblóidí, Dayton Callie)
(Na Trioblóidí, Winter Ave Zoli)
(Na Trioblóidí, Maggie Siff)
(Na Trioblóidí, Jackson 'Jax' Teller)
(Na Trioblóidí, Henry Rollins)
(Na Trioblóidí, Kim Coates)
(Na Trioblóidí, Estevez)
(Na Trioblóidí, AJ Weston)
(Na Trioblóidí, Otto 'Big Otto' Delaney)
(Na Trioblóidí, Piermont 'Piney' Winston)
(Na Trioblóidí, Pilot)
(Na Trioblóidí, Tara Knowles)
(Na Trioblóidí, Kip 'Half-Sack' Epps)
(Na Trioblóidí, Trenton Rogers)
(Na Trioblóidí, Mark Boone Junior)
(Na Trioblóidí, Sarah Jones)
(Na Trioblóidí, David J. Wright)
(Na Trioblóidí, Marcos de la Cruz)
(Na Trioblóidí, Theo Rossi)
(Na Trioblóidí, David Labrava)
(Na Trioblóidí, Half Sack Epps)
(Na Trioblóidí, Ryan Hurst)
(Na Trioblóidí, Callard Harris)
(Na Trioblóidí, Irish Freddy)
(Na Trioblóidí, Polly Zobelle)
(Na Trioblóidí, Tommy Flanagan)
(Na Trioblóidí, Harry 'Opie' Winston)
(Na Trioblóidí, The Culling)
(Na Trioblóidí, Season 2)
(Na Trioblóidí, Charlie Hunnam)
(Na Trioblóidí, June Stahl)
(Na Trioblóidí, Adam Arkin)
(Na Trioblóidí, Adrian LaTourelle)
(Na Trioblóidí, Johnny Lewis)
(Na Trioblóidí, Lyla)
(Na Trioblóidí, Kurt Sutter)
(Na Trioblóidí, Kami Jones)
(Na Trioblóidí, Cameron Hayes)
(Na Trioblóidí, Edmond Hayes)
(Na Trioblóidí, Tayler Sheridan)
(Na Trioblóidí, Katey Sagal)
(Na Trioblóidí, Ron Perlman)
(Na Trioblóidí, Ally Walker)
(Na Trioblóidí, Kimberly Estrada)
(Na Trioblóidí, Freddy Corbin)
(Na Trioblóidí, Squirrel)
(Na Trioblóidí, Alex 'Tig' Trager)
(Na Trioblóidí, William Lucking)
(Na Trioblóidí, Filip 'Chibs' Telford)
(Na Trioblóidí, Mancow Muller)
(Na Trioblóidí, Duke Weston)
(Na Trioblóidí, Jamie McShane)
(Na Trioblóidí, Clarence 'Clay' Morrow)
(Na Trioblóidí, David Hale)
(Na Trioblóidí, Ethan Zobelle)
(Na Trioblóidí, Marcus Alvarez)
(Na Trioblóidí, Juan Carlos 'Juice' Ortiz)
(Na Trioblóidí, Sons of Anarchy)
(Na Trioblóidí, Happy)
(Na Trioblóidí, Stockton State Prison)
(Na Trioblóidí, Jax Teller)
(Na Trioblóidí, Craft)
(Na Trioblóidí, Emilio Rivera)
(Na Trioblóidí, Marya Delver)
(Na Trioblóidí, Wayne Unser)
(Na Trioblóidí, Otto Delaney)
(Na Trioblóidí, SO)
(Na Trioblóidí, Candy Eglee)
(Jack Conley, Laying Pipe)
(Jack Conley, Mackey)
(Jack Conley, Small World)
(Jack Conley, Sons of Anarchy)
(Rafael J. Noble, Salvage)
(Rafael J. Noble, Sons of Anarchy)
(Bohai Lin, Henry Lin)
(Bohai Lin, Tyler)
(Bohai Lin, You Are My Sunshine)
(Bohai Lin, Aldo)
(Bohai Lin, Happy Lowman)
(Bohai Lin, Connor Malone)
(Bohai Lin, True IRA)
(Bohai Lin, Jax Teller)
(Bohai Lin, One-Niners)
(Bohai Lin, SAMCRO)
(Bohai Lin, Keone Young)
(Bohai Lin, Galen O'Shay)
(Bohai Lin, Cacuzza Crime Family)
(Bohai Lin, Lin Triad)
(Bohai Lin, Huang Wu)
(Amin Joseph, Authority Vested)
(Amin Joseph, Raymun)
(Amin Joseph, Sons of Anarchy)
(Neron 'Nero' Padilla, Nero Padilla)
(Jim Parriott, Sovereign)
(Jim Parriott, Season 3)
(Jim Parriott, Pilot)
(Jim Parriott, Season 5)
(Jim Parriott, Season 1)
(Jim Parriott, Sons of Anarchy)
(Jim Parriott, Season 4)
(Jim Parriott, Season 2)
(Aaron Refvem, The Culling)
(Aaron Refvem, Cliff Weston)
(Aaron Refvem, Falx Cerebri)
(Aaron Refvem, Sons of Anarchy)
(Emma Jean, Laying Pipe)
(Emma Jean, Stolen Huffy)
(Emma Jean, Ashley Tisdale)
(Emma Jean, Nero Padilla)
(Rose Madock, Gemma Teller Morrow)
(Rose Madock, Nate Madock)
(Rose Madock, Amelia Dominguez)
(Rose Madock, Thomas Teller)
(Rose Madock, SAMCRO)
(Rose Madock, Nathaniel Madock)
(Scott Anderson, Connor Malone - List of Appearances)
(Scott Anderson, Connor Malone)
(Scott Anderson, Sons of Anarchy)
(Paris Barclay, Sons of Anarchy)
(Terrence O'Hara, Sons of Anarchy)
(Colette Jane, SAMCRO)
(Colette Jane, Nero)
(Colette Jane, Jax)
(Colette Jane, Poor Little Lambs)
(Colette Jane, Kim Dickens)
(Colette Jane, Straw)
(Candy Eglee, SAMCRO)
(Candy Eglee, Charming Police Department)
(Candy Eglee, San Joaquin County Sheriff Department)
(Candy Eglee, Leland Gruen)
(Candy Eglee, Wayne Unser)
(Candy Eglee, Marya Delver)
(Candy Eglee, Aryan Brotherhood)
(Candy Eglee, Cane)
(Fiona Larkin, Belfast)
(Fiona Larkin, Gemma Teller Morrow)
(Fiona Larkin, Charming)
(Fiona Larkin, Jimmy O'Phelan)
(Fiona Larkin, June Stahl)
(Fiona Larkin, Kerrianne Larkin-Telford)
(Fiona Larkin, Bellina Logan)
(Fiona Larkin, True IRA)
(Fiona Larkin, Chibs Telford)
(Francis Capra, The Pull)
(Francis Capra, Jesse Murphy)
(Francis Capra, Sons of Anarchy)
(Casey, Michael Casey)
(Casey, Sean Casey)
(Al Vicente, Alphonse Medina)
(Al Vicente, Galindo Cartel)
(Al Vicente, Hands)
(Al Vicente, To Be, Act 2)
(Al Vicente, Sons of Anarchy)
(Second Son, Sons of Anarchy)
(Second Son, Gemma Teller Morrow)
(Second Son, Appisodes)
(Second Son, Jackson 'Jax' Teller)
(Second Son, Charlie Hunnam)
(Second Son, Piney and Tara)
(Second Son, Tara Knowles)
(Second Son, Maggie Siff)
(Second Son, Thomas Teller Jr.)
(Second Son, Katey Sagal)
(Second Son, Payphone)
(William F. Nicol, Charlie Hobart)
(William F. Nicol, Giving Back)
(William F. Nicol, Sons of Anarchy)
(Kurt Yaeger, Greg the Peg - List of Appearances)
(Kurt Yaeger, Greg the Peg)
(Kurt Yaeger, Sons of Anarchy)
(June Wedding, Filip 'Chibs' Telford)
(June Wedding, Gemma Teller Morrow)
(June Wedding, Bobby 'Elvis' Munson)
(June Wedding, Holt Boggs)
(June Wedding, Christopher Goodman)
(June Wedding, Winter Ave Zoli)
(June Wedding, Jimmy O'Phelan)
(June Wedding, Maggie Siff)
(June Wedding, Pamela J. Gray)
(June Wedding, Kim Coates)
(June Wedding, Eileen Fogarty)
(June Wedding, Eric Miles)
(June Wedding, Jim Veneziano)
(June Wedding, Jackson 'Jax' Teller)
(June Wedding, Dayton Callie)
(June Wedding, Mark Boone Junior)
(June Wedding, Emilio Rivera)
(June Wedding, Tara Macken)
(June Wedding, Alejandra Flores)
(June Wedding, Theo Rossi)
(June Wedding, David Labrava)
(June Wedding, Sons of Anarchy)
(June Wedding, Ryan Hurst)
(June Wedding, Chris Collins)
(June Wedding, Joel Tobeck)
(June Wedding, Tommy Flanagan)
(June Wedding, Margaret Murphy)
(June Wedding, Rachel Rud)
(June Wedding, Charming Police Department)
(June Wedding, Titus Welliver)
(June Wedding, NS)
(June Wedding, Jose Pablo Cantillo)
(June Wedding, June Stahl)
(June Wedding, Marcus Alvarez)
(June Wedding, Christopher Reed)
(June Wedding, Michael Marisi Ornstein)
(June Wedding, Lyla)
(June Wedding, Kurt Sutter)
(June Wedding, Piermont 'Piney' Winston)
(June Wedding, Casey Sander)
(June Wedding, Katey Sagal)
(June Wedding, Happy)
(June Wedding, Bainne)
(June Wedding, Ally Walker)
(June Wedding, Ron Perlman)
(June Wedding, Donny)
(June Wedding, David A. Jansen)
(June Wedding, Alex 'Tig' Trager)
(June Wedding, Season 3)
(June Wedding, William Lucking)
(June Wedding, Hector Salazar)
(June Wedding, Keith Szarabajka)
(June Wedding, Luisa)
(June Wedding, Clarence 'Clay' Morrow)
(June Wedding, Chuck Marstein)
(June Wedding, Harry 'Opie' Winston)
(June Wedding, Viktor Putlova)
(June Wedding, Phil Abraham)
(June Wedding, Juan Carlos 'Juice' Ortiz)
(June Wedding, Philip 'Filthy Phil' Russell)
